date,NDVI_anomaly_roll,swe_anomaly_roll,tmin_anomaly_roll,tmax_anomaly_roll,precip_anomaly_roll,pdsi_anomaly_roll,eddi30_anomaly_roll,eddi90_anomaly_roll,eddi180_anomaly_roll,spei30_anomaly_roll,spei90_anomaly_roll,spei180_anomaly_roll,spi30_anomaly_roll,spi90_anomaly_roll,spi180_anomaly_roll,palmerz_anomaly_roll
2000-06-03,0.3745850346379391,0.0959677194712894,0.0107859478523639,0.1739591142293737,-0.910899929572038,0.9398898165706698,0.2428484046441532,0.4588022556896408,0.386850400605316,0.5096229601295181,0.8269510521516008,0.57844563142948,0.8897885631233523,1.4188482654012395,1.2127757469716394,0.6614607981372275
2000-06-08,0.4540432503675982,0.0715501374390528,-0.1502394983798365,0.1950011543167867,-1.5797882873437326,0.9253774441686856,0.2194875583798225,0.4157295374549947,0.355900870585854,0.1492590172949169,0.6258651982715703,0.4810956261814531,0.3070995845888557,1.1411090529962244,1.0498532336356463,0.1098900910553005
2000-06-13,0.5572007209568938,0.045368968682521,0.2130212538286378,0.6029352659779932,-1.962937921017445,0.8846740012906149,0.3601028843965854,0.4038820584766252,0.3759487023603441,-0.3128619306081182,0.4088430957645124,0.3372694195716298,-0.3596349775532499,0.8523877810717264,0.839709149616148,-0.5527240564641385
2000-06-18,0.4480865794352645,0.0218045651453898,0.0047557869734236,0.3541278896874548,-2.3001576221761657,0.826295073313415,0.4328660754142157,0.3852776058082127,0.3953179661473113,-0.6061349614162166,0.1963412981853948,0.1904998108607862,-0.8393201802833135,0.5615691985898368,0.6322415052285286,-0.9547197818144758
2000-06-23,0.2888173548424297,0.0058987076896971,-0.354484345960409,0.1828506187005707,-1.728073913483549,0.7590682503160048,0.4296874569986257,0.375716648642441,0.3858877612322851,-0.734773032681784,0.0450936548371695,0.1010720106975871,-1.1041030245762566,0.3487783322034666,0.5059101699604092,-1.141101480481796
2000-06-28,0.0267959881538896,-0.0020796334154065,-0.8797647272209344,-0.4292016991432874,-0.9949557186895204,0.6884395664283934,0.3121543549173039,0.3303591950693028,0.3321445241335775,-0.7121174210758668,-0.0393557800069831,0.0578972232251683,-1.1988374272874949,0.2241269798200259,0.4243201255577076,-1.1844911307313373
2000-07-03,0.1795405650014543,-0.0058919873278621,-0.77383827208478,-0.262731530250451,-1.0686401032519142,0.6137839553590206,0.3107729835976856,0.3225633870649206,0.2879536456932947,-0.7438997830360196,-0.114823059095466,0.015725763328835,-1.3240100385908429,0.1259672018539634,0.3525767462973133,-1.245927664948177
2000-07-08,0.0652273090266644,-0.0069651659051284,-0.7094315205670771,-0.4026163301722844,-0.8802054697589865,0.5410145333284799,0.2226879767362251,0.2880329804875026,0.2407896616665346,-0.6524374061512302,-0.0923933440674788,-0.0029382436018016,-1.2425899392711182,0.1310136626184601,0.3201689075683105,-1.2028706600869796
2000-07-13,-0.2136784796671701,-0.0056767340487479,-0.8138627923288595,-0.568103456208194,-0.307049662569511,0.477755106654722,-0.0680107599345872,0.2145623000565528,0.177853327511843,-0.3815422881894777,-0.0270174411057203,0.0129841667184613,-0.989245462919206,0.1897093264724528,0.3260228000945962,-1.0122271046414264
2000-07-18,-0.4838974986877412,-0.0043764665716599,-0.4694556266654475,-0.3965901783231544,0.1904116759308382,0.4297807853252619,-0.3006348245096706,0.1585395562963209,0.1255659135355089,-0.0690772561339313,-0.0190869055543335,0.0428224182522725,-0.5951081349589461,0.1365713379530101,0.3551637974754564,-0.7019863834961848
2000-07-23,-0.4872062721483813,-0.0036806397901221,-0.7748895568384662,-0.6218734609442633,0.3745526610853362,0.3957586826597161,-0.5603954969625408,0.0932313053741419,0.0693960601033423,0.2433239346235449,-0.0218999727245716,0.0843490174378127,-0.2454857812798488,0.0643653964880576,0.3938793694805695,-0.4085884957226633
2000-07-28,-0.252646840676565,-0.0034189805811087,-0.196474871383689,-0.0804298362838217,-0.3461732379002715,0.3663363604339024,-0.5772934871791386,0.073831304003566,0.0726687265157094,0.2996956700696604,-0.0866718724211889,0.0701182445179908,-0.1220073646226884,-0.0879654907229069,0.3619029790061774,-0.3328195837035804
2000-08-02,-0.1873135479508883,-0.0033477189883653,-0.0449145786647477,0.0091418780679045,-0.0297165211189221,0.344077590640402,-0.6009218106882628,0.0310801128649142,0.0863771400638451,0.3750175739991709,-0.1396600515442503,0.0583887518537273,0.0649964506983438,-0.2203181733009751,0.3425776704327646,-0.201205843028573
2000-08-07,-0.2284192319056529,-0.0033347097177212,-0.0676646023416234,-0.0077143103392668,-0.0410784349257341,0.3268905239560536,-0.617942889408199,-0.0104253803733899,0.0942460394546637,0.4443715110691598,-0.2073212460806484,0.0590769799457541,0.2111587946664594,-0.4044883289850956,0.3144976184374699,-0.0832866748882433
2000-08-12,-0.1766637076435403,-0.0033303204074289,0.038039569287521,0.1629209924279254,-0.6308745993696777,0.3046505120936573,-0.4786209366597194,-0.0129382967255404,0.1175262574284328,0.3012449733570572,-0.3306411757877062,0.030904679222505,0.1100652580495889,-0.6658559278252113,0.2485633944515906,-0.1559752946669578
2000-08-17,0.1527153208314096,-0.0033298974466845,0.2098872401579835,0.4222339266198853,-1.287418869567696,0.2637760042410453,-0.239391557336785,0.0214771126087994,0.1612658150245655,-0.0238575966598631,-0.4266660261160701,-0.0265219131367449,-0.260790918574345,-0.8783550703525341,0.1482361700350067,-0.430371397625692
2000-08-22,-0.0013898970543804,-0.0033298974466845,0.4605717159728781,0.7418534204439755,-1.436704384416533,0.2010040304595663,0.1624197738366165,0.0641445621067045,0.2063823300172733,-0.4769751379622183,-0.5112466763529013,-0.0929693887450692,-0.6968350894040514,-1.036904501567376,0.0464362726173714,-0.7832399985715809
2000-08-27,-0.30811981780173,-0.0033298974466845,0.5736441572842238,0.9122066687843988,-1.44549734404217,0.1191362796355489,0.5049461441848239,0.1068442164213994,0.2410523666918899,-0.863674862934258,-0.5877181297948294,-0.1463138947835616,-1.113888067470589,-1.168183526022142,-0.0277174460589394,-1.0445851960265906
2000-09-01,-0.5475296183321471,-0.0033298974466845,0.389423429853735,0.7824222163189549,-1.3133779180086125,0.0138268028518489,0.8124302957369297,0.1818824506372536,0.2634814184161967,-1.2100303752901596,-0.671763970697278,-0.1870897249715152,-1.5090154565114795,-1.294259001706454,-0.0952668395946935,-1.3163205466757135
2000-09-06,-0.5238231030963122,-0.0033298974466845,0.4642014496685035,0.93122105021569,-1.117036948166289,-0.1084478508914619,1.1568553037120086,0.2527661152563357,0.3001581131271777,-1.5737173000900269,-0.7195133938443656,-0.2593549776407464,-1.851854612239624,-1.317583450822119,-0.1999415662171269,-1.571604720577237
2000-09-11,-0.6256724864676737,-0.0034315521188511,0.1560942723734019,0.8478115861706436,-1.2346708973023242,-0.2381872651927112,1.470334508957709,0.2909204779367678,0.3518884615119663,-1.833797176205648,-0.7666935427625812,-0.3309556727474466,-2.0715753415683524,-1.335527143320579,-0.2932169141579883,-1.740246950060765
2000-09-16,-0.6481483564765488,-0.0035165920698943,0.2660756294350455,1.1118238767852655,-1.1547055997618385,-0.3631659912753394,1.670614547266708,0.3518419383296429,0.4037605517323257,-1.938562598359846,-0.8341777931841271,-0.4057984139147099,-2.0881791086945425,-1.3309245247952577,-0.3839653027932279,-1.7617139845951055
2000-09-21,-0.7529697219704962,-0.0035165920698943,0.4286627766203942,1.059705705220343,-0.8370819551081607,-0.476270791937299,1.7374445338835012,0.4252704259225139,0.4519889159315031,-1.8894324684349169,-0.8907203332375256,-0.4662275815621275,-1.9371220329369965,-1.315260325711649,-0.4467462094302757,-1.6537552054890212
2000-09-26,-0.8979660885713583,-0.0015051141577206,-0.4435472868277058,0.1963287501567239,-0.3068312325696426,-0.567495090045238,1.6210595763764148,0.5190475555907827,0.4724598287257069,-1.644377170447484,-0.9707350682283036,-0.4910144195757295,-1.573375260335702,-1.297574546881423,-0.4613034409188887,-1.3916201341631924
2000-10-01,-1.0490578964968214,-0.001471115412162,-0.1451158828595411,0.4752984591786996,-0.5611235939908074,-0.6351130763500661,1.5449651803563185,0.6152846728249957,0.4984742584428776,-1.4829224406382833,-1.0544838092456723,-0.5271229001442945,-1.3207884257102276,-1.2857599661970067,-0.4765195893131286,-1.2123300908705026
2000-10-06,-1.2679766270645176,-0.0009590580613341,-0.5709807426358925,-0.1726181129758545,-0.6580071802451881,-0.6849048110931496,1.2809460170972504,0.6748696020790855,0.4944831757245566,-1.204647720033566,-1.1137503274382516,-0.5231165516788927,-1.0804050367362887,-1.2934112916869889,-0.4527131431651565,-1.0425190580210923
2000-10-11,-1.1737565641784464,-0.004312869769215,-1.0028499978511145,-0.4105726105351632,-0.6576148203410191,-0.7191449764732213,0.8800841000661368,0.7502083320046529,0.4644031590257891,-0.8946171368773761,-1.1865712301188178,-0.5009897720315514,-0.8318237779580077,-1.3422944747643488,-0.4228654962925516,-0.8355322630665648
2000-10-16,-1.2231303627400167,-0.008496452710436,-1.0038196901706051,-0.7005804222454042,-0.5781463693365678,-0.7375242116745155,0.3946914143395192,0.791172657590305,0.4388950150378147,-0.5071540055027622,-1.2391940558087249,-0.5377548642265269,-0.5574656026387655,-1.3907992831060352,-0.5179746882783077,-0.5967820071126274
2000-10-21,-1.135483336915673,-0.0111086230474039,-0.7723933689572561,-0.2947105237036808,-0.94279076174124,-0.7498746093335532,0.0352658665736386,0.9006731149677041,0.4445952881265919,-0.2929147375940812,-1.3452328497363135,-0.6122898935211698,-0.5130999522690506,-1.517621814090419,-0.667778470849751,-0.5304566106568295
2000-10-26,-1.0713661890882138,-0.0260957857688857,0.2591910469826884,0.5458997314775843,-1.2655792163957196,-0.7671995097185513,-0.1350695744172196,0.9760019263079236,0.4634940049749043,-0.3405388617928734,-1.4084738472832152,-0.7237778726970493,-0.7737682819507963,-1.6335422730497005,-0.8692393277881804,-0.675999757500029
2000-10-31,-1.2126148437244015,-0.0538074350227747,0.530750970515964,0.5891768436939676,-0.5693866433814009,-0.7834818776926226,-0.4166893218097466,1.0073627938017655,0.4525917886872629,-0.1875067658172017,-1.445611385473538,-0.7899408147668254,-0.7315137631493459,-1.6926215436232246,-1.027508714200797,-0.6484804344692431
2000-11-05,-1.0885987640317067,-0.0844186784566933,0.7245034714426433,0.7519871662550346,0.5596996161431583,-0.791940897296118,-0.4475364050465331,1.0731530513053589,0.4550346801363239,-0.0233587662732661,-1.433028387075228,-0.8453508528876034,-0.4920010009714158,-1.6125616686853652,-1.1528040938225022,-0.452650019659045
2000-11-10,-1.4022609013059992,-0.0262195744638938,0.6145477677057555,0.0250972845679347,1.144202609224657,-0.788433099682899,-0.4226678745471023,1.0689577847623666,0.4441740375589342,0.227225415264929,-1.291548178808592,-0.8895834017517651,-0.1166260259865424,-1.3916302272247052,-1.2827641204203,-0.1413745750323887
2000-11-15,-1.22961753181704,0.1781519512220787,-0.4296060092714454,-0.8664176754201608,1.397685352858154,-0.7719904276295411,-0.3852807678343098,0.9527764146222524,0.3961548749179903,0.4852505795831408,-1.0377739514428004,-0.8636953306932742,0.3277455744286332,-1.071316618740574,-1.2909846836694303,0.215217183441804
2000-11-20,-0.7412375535621529,0.3907988039066871,-1.4519989924585783,-1.9737237981794835,1.5858002861510008,-0.7353196892648831,-0.6427972077436416,0.712257193101745,0.2897479753327269,0.9309113987293952,-0.7238258683414347,-0.7839519044900098,0.9559688773476932,-0.7145782290967098,-1.2289387153154208,0.7280622358760586
2000-11-25,-0.6727470495003431,0.593587965657854,-1.9965742084282485,-2.442030725755894,1.523641144509936,-0.6720061159381693,-0.9858970293824972,0.4363945976620724,0.1945335547273317,1.5549045229596157,-0.3898796355497588,-0.6768943205397041,1.7873445853593963,-0.3445962036732712,-1.1401213967450177,1.329112002258822
2000-11-30,-0.5522446714500238,0.7837419677511522,-2.5634794788341764,-2.9335889512342903,1.0138423035896733,-0.5871688796609934,-1.2659221087178123,0.1620258852388747,0.1354686981021174,1.9850337181977176,-0.0756015396361311,-0.6028089160954125,2.3035820533933173,-0.0510371159589393,-1.080780032284458,1.717174753650086
2000-12-05,-0.4503706704425378,1.002896677523118,-2.572659694201864,-2.8006085944145958,0.1101065034721989,-0.5051815351024816,-1.633972712781807,-0.1596055725148625,0.0529486305099221,2.1752150925804954,0.1744442271562735,-0.5156311807541664,2.2287779447404605,0.0912014196864715,-1.0204964672612264,1.721844719375283
2000-12-10,-0.3442222119889541,1.167667582296002,-2.043438284776633,-2.08771441355532,0.0375522553190294,-0.429657389709637,-1.9295728045999223,-0.4754576957944475,-0.0553123791275296,2.208918927495606,0.3943492269173458,-0.3974627757598142,1.9603685728570683,0.2358704901164839,-0.9132148983921998,1.5755740637678388
2000-12-15,-0.4248468522350401,1.3522819073648815,-2.070716132345111,-1.86131088530916,-0.1129491149737346,-0.3642763549763314,-2.0865245498162404,-0.760326698550398,-0.1345258072225086,2.0861284559449773,0.5790190583942757,-0.2835052082519748,1.5127101582170073,0.3535431075643342,-0.7900080450938897,1.310152201146851
2000-12-20,-0.5492413169492382,1.5395474970421137,-1.91936628750352,-1.4623420472138586,-0.0693858524094397,-0.3091818643959752,-1.973186778683044,-1.020857293521673,-0.184008290994413,1.8513236102419728,0.7310846970486,-0.1746597073592957,1.016087635961313,0.4477025981525767,-0.6934372917770633,1.0140302601418032
2000-12-25,-0.3067835304291583,1.7355310687844612,-2.296808881675587,-1.6513091330335858,-0.0749173792756411,-0.2636932114097102,-1.908859681457172,-1.210547061035927,-0.2084295099251431,1.5648301036123584,0.8346399050598536,-0.1192492474516272,0.5050355888048101,0.4831815657614731,-0.6493135305326629,0.7324458752854801
2000-12-30,0.0195172889946934,1.880436036207659,-2.2495263855226963,-1.5379082122903258,-0.1630725773147871,-0.2294058717246263,-1.7898611485597464,-1.4084080525996436,-0.2313377232557209,1.2547637562556735,0.9751234494649514,-0.0660551748328914,-0.0210303419604032,0.5481172229921241,-0.5972749221824155,0.4769157721781151
2001-01-05,-0.0900614708828975,1.5340997802232803,-1.9493858690160368,-1.2702044003622108,-0.1825678378137117,-0.1933832883392022,-1.5935140355454,-1.5225338683603031,-0.2478103209107982,1.0005592786064226,1.0867533492874706,-0.0290208312999932,-0.2028176859425152,0.6241685092332852,-0.5717564175625309,0.4000354320648081
2001-01-10,-0.0707594738571185,1.0293652012462533,-1.3703370998436863,-0.727326544052895,-0.3187243085635803,-0.1641124825261626,-1.303896588583512,-1.5963483977550403,-0.2265692896315807,0.6851234966479453,1.1789135862061049,-0.038534314125608,-0.485157586778521,0.6993236395122225,-0.5956011815302122,0.2486414696706158
2001-01-15,-0.2247692711893796,0.4046796986537709,-0.2429816866270575,-0.1410286057749195,-0.2719394366191017,-0.1403651384680853,-1.0301805013250656,-1.6170513638502566,-0.1984491446536982,0.4211390688133899,1.2609001931033466,-0.0985179355729092,-0.6961058843690638,0.7922265793596621,-0.661885293608785,0.1333084152856603
2001-01-20,-0.4502313014743392,-0.1909504233113838,0.1694431831777169,0.0972370304026434,-0.2947536502352831,-0.1249924527576911,-0.8273443284807693,-1.6573390180538816,-0.1521580410325029,0.1685223405344472,1.384606349831693,-0.1908282000718619,-0.991741522087478,0.9379218952299228,-0.7450311625174345,-0.0303189749327306
2001-01-25,-0.7274171267905155,-0.7581322348148694,0.5981876206995477,0.4589892119333722,-0.2969109318065164,-0.1211217545654047,-0.5152664409500556,-1.7031826087648745,-0.1373199888344031,-0.1265298604826423,1.5181574973081948,-0.2328242095874499,-1.29152726783361,1.1356985048353518,-0.7741620334868482,-0.2116386288091089
2001-01-30,-0.9165312261278168,-1.071393366350568,0.5834555443704762,0.4747121575604128,-0.0501466406736301,-0.1235367963626341,-0.2809657841168138,-1.718532335496895,-0.1388334330387209,-0.2335828211558813,1.5182597300559386,-0.2643797303809274,-1.2283295983931946,1.0334431508303537,-0.800385077419188,-0.234432301643057
2001-02-04,-0.8794101131810369,-0.9408630472263768,0.3818198128973801,0.1784142683746274,-0.0218620556774197,-0.1298162696307827,-0.2092302533146833,-1.7745996489954248,-0.1310009699377357,-0.211762055129927,1.516016456192125,-0.2851315779266442,-1.1098790956224185,0.9173705068283234,-0.7894852229089957,-0.2493924323382531
2001-02-09,-1.1581172608029575,-0.5682489939532172,-0.166584986996881,-0.3378608188508169,0.4422333925880832,-0.125643536955923,-0.3304318043420645,-1.7913773069918424,-0.1645091214007505,0.1551678984396214,1.4714615478401705,-0.2445228441219235,-0.532015943702146,0.8050117872901149,-0.6942419377148279,-0.0332855624569369
2001-02-14,-1.07777202926771,-0.0638011378176421,-1.0706563478117657,-0.9162236667232626,0.4857113068336261,-0.1089971263887676,-0.5717144593599315,-1.7719338511695304,-0.2707009968753986,0.5836506154764829,1.3962080831442445,-0.1097363555373717,0.0775342913545954,0.6607968646075062,-0.530687515304756,0.2094042949343966
2001-02-19,-0.7564242577496157,0.4224572278610128,-1.409955540060868,-1.2191659368331058,0.3919187944061543,-0.0793338483585783,-0.8510237073060136,-1.692085422251358,-0.421838045575077,1.002483843468804,1.2821146626715627,0.0489356534055391,0.6779324557559011,0.4745923468053754,-0.3454128484285654,0.4437772879014219
2001-02-24,-0.7681504690644054,0.9145796367516044,-1.3591663943099748,-1.382589734139909,0.4517464838165795,-0.0380215920544404,-1.1494498784237512,-1.628609880439015,-0.6192566928767923,1.4506746486497777,1.18692327820158,0.2337553923445611,1.27782139480824,0.3050950372436085,-0.148510872499115,0.6911025845809696
2001-03-01,-0.2302949053463494,1.353140953135349,-1.599000162680029,-1.584927231648234,0.2642880608168129,0.0136750606218027,-1.4085105513715082,-1.5626713499540157,-0.8263230282077185,1.7095806228389656,1.1792742808347352,0.4041605163592789,1.4896432638893664,0.3761919143415652,0.0123371566215933,0.8085151879847919
2001-03-06,-0.2088991954961759,1.7304832210471426,-1.790787522269052,-1.7484441187736144,0.2195714165112101,0.0760218387026178,-1.6243711385739596,-1.5135639366203708,-1.0742915794554238,1.951716411961189,1.188025866431912,0.5781779070988149,1.6254240752233884,0.4123087509906538,0.1648536007615483,0.9316616507712296
2001-03-11,0.2551735510539123,1.8748194116587484,-1.4470615358916536,-1.5131658541075157,-0.3163720613958307,0.1307670351068825,-1.7770221157507289,-1.4980707096189236,-1.3228853516523529,1.786578028675291,1.1757996642934712,0.73739108664661,1.1490749118705914,0.3124181485047306,0.2766948125764943,0.7811588687551505
2001-03-16,0.1435657611460736,1.7925626759163285,-0.8673966844729815,-1.2669979420557949,-0.290063975280351,0.1759001654480871,-1.8430901225216505,-1.5162374945133263,-1.5389063809832897,1.6010408473798845,1.1930969064407286,0.8963706957611266,0.6947978558441817,0.2482508008753516,0.3823429358277467,0.6093480150453202
2001-03-21,-0.3177006550625074,1.6615286367471989,-0.2491119414688586,-0.8466386419092687,-0.314297974769037,0.2109247029095015,-1.8320975702111368,-1.5516331128823673,-1.711216287794331,1.3881279365902344,1.1860962937687012,1.0034796077317936,0.3009540714697749,0.1603547244538619,0.4099468706367586,0.4443128633272034
2001-03-26,-0.3237518398522918,1.3848617978585285,-0.3170450129433189,-0.8737759675824258,-0.4751740391649706,0.2362209579781313,-1.8401527877547967,-1.5942321146750795,-1.828648969397754,1.1343395063389272,1.1594875629869694,1.061248160241104,-0.1627087461124965,0.0213289643269162,0.3971007240916122,0.2416226064471959
2001-03-31,-0.5767538682149735,1.0827087417540435,0.0120014253546041,-0.7284174605505559,-0.5652845678051979,0.2477694510158242,-1.781661991145116,-1.6376572819419917,-1.940915007288594,0.908305078293179,1.125009409928162,1.145474900925922,-0.5626296484072043,-0.0794149494181329,0.3981350287720128,0.0545400525843839
2001-04-05,-0.5264008602634093,0.6900874497101814,0.3875257523267273,-0.3909128881513144,-0.2756814133947801,0.2490514885616864,-1.6149064098735768,-1.6652763942781912,-1.9816227833023687,0.6534148356766396,1.107465339053155,1.2278110562730389,-0.7946908323796735,-0.093566060589849,0.4265103894201961,-0.0839259730817706
2001-04-10,-0.5887249642255815,0.2401196688013964,0.4293670997934833,-0.4478831711778382,-0.0282071444951783,0.2527210812453331,-1.450819123608044,-1.720599405317696,-1.992158444007824,0.610659238626137,1.1521354118566616,1.3062166696964088,-0.642185565424107,-0.0181631670235433,0.4838351803799082,-0.0375123848426798
2001-04-15,-0.5937299413803075,-0.1195775310067034,0.3998870553584341,-0.499906643646374,-0.2177131312414822,0.2560888247511457,-1.293024240758663,-1.7822302705613398,-1.9778705275010264,0.5019541010691367,1.156603098928165,1.3475670051437565,-0.5738721626063766,-0.0182850620476643,0.5055684404651642,-0.033719058813315
2001-04-20,-0.5162921268091828,-0.46264456673651,0.2983744058819061,-0.3859811608282469,-0.4311902074418404,0.2558803523558435,-1.113443313524257,-1.7785107033388257,-1.9696488988635263,0.3716958223585519,1.113977338938844,1.4140439359917936,-0.5446138499019874,-0.0389007092844443,0.5587106745649947,-0.0752195531352558
2001-04-25,-0.7086076109547744,-0.6358756140329184,0.2666350393644487,-0.4139625129268229,0.5730689388168195,0.2631755776533045,-0.9422523819411568,-1.7940559306774095,-1.9602387797885357,0.4287917884943442,1.1802793350119447,1.533964932810291,-0.2383506143890665,0.1068450861731395,0.7191732997546424,0.0955230144083809
2001-04-30,-0.606862498455714,-0.7700939209366017,0.8082485876895912,0.3193626227170501,0.2057218088859851,0.2747528128856487,-0.6685715513757198,-1.758217622776573,-1.908539283896281,0.4060795503749769,1.135772991818874,1.5115502992137502,0.0295542994973976,0.1642572007808693,0.6942141023149685,0.1821813304150137
2001-05-05,-0.5814236456086362,-0.784543573442603,0.6337854287113859,0.007600995433057,0.1663906034979562,0.2870227814797594,-0.5278700769715179,-1.713032512409117,-1.8807416378576545,0.3546833087536275,1.091631772987572,1.4737243189951308,0.145289397113138,0.1771283468406702,0.6265438417427821,0.2171664166687223
